order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date
ord_01760,cust_0130,processing,2024-12-19,2025-01-16,2025-01-02
ord_01761,cust_0463,delivered,2024-06-07,2024-06-30,2024-06-25
ord_01762,cust_0440,processing,2024-09-30,2024-10-30,2024-10-14
ord_01763,cust_0475,canceled,2024-07-17,2024-07-20,2024-08-05
ord_01764,cust_0153,shipped,2024-06-03,2024-06-08,2024-06-17
ord_01765,cust_0451,processing,2024-03-23,2024-04-09,2024-04-09
ord_01766,cust_0422,processing,2024-01-18,2024-01-29,2024-01-27
ord_01767,cust_0475,canceled,2024-08-29,2024-09-24,2024-09-18
ord_01768,cust_0423,shipped,2024-08-04,2024-09-02,2024-08-14
ord_01769,cust_0034,canceled,2024-12-23,2025-01-03,2025-01-15
ord_01770,cust_0378,canceled,2024-08-03,2024-08-25,2024-08-27
ord_01771,cust_0391,delivered,2024-08-20,2024-09-14,2024-08-27
ord_01772,cust_0323,processing,2024-11-24,2024-12-17,2024-12-06
ord_01773,cust_0206,shipped,2024-11-24,2024-12-01,2024-12-01
ord_01774,cust_0295,delivered,2024-11-17,2024-11-29,2024-12-04
ord_01775,cust_0265,shipped,2024-02-26,2024-03-05,2024-03-11
ord_01776,cust_0406,canceled,2024-10-31,2024-11-24,2024-11-20
ord_01777,cust_0134,shipped,2024-08-19,2024-09-06,2024-08-30
ord_01778,cust_0410,canceled,2024-12-17,2025-01-07,2025-01-03
ord_01779,cust_0189,shipped,2024-04-11,2024-04-16,2024-05-01
ord_01780,cust_0115,delivered,2024-07-20,2024-08-04,2024-08-14
ord_01781,cust_0465,delivered,2024-01-12,2024-02-01,2024-01-26
ord_01782,cust_0360,shipped,2024-08-24,2024-09-02,2024-09-08
ord_01783,cust_0308,canceled,2024-01-26,2024-02-10,2024-02-15
ord_01784,cust_0088,delivered,2024-03-17,2024-03-22,2024-04-04
ord_01785,cust_0223,processing,2024-01-08,2024-02-02,2024-01-31
ord_01786,cust_0115,shipped,2024-12-10,2024-12-28,2024-12-20
ord_01787,cust_0148,processing,2024-04-07,2024-05-07,2024-04-22
ord_01788,cust_0439,shipped,2024-07-14,2024-07-21,2024-08-03
ord_01789,cust_0373,shipped,2024-11-03,2024-11-12,2024-11-19
ord_01790,cust_0406,shipped,2024-08-02,2024-08-10,2024-08-22
ord_01791,cust_0121,processing,2024-01-15,2024-01-27,2024-01-30
ord_01792,cust_0351,processing,2024-05-07,2024-05-21,2024-06-01
ord_01793,cust_0069,canceled,2024-02-13,2024-02-16,2024-03-06
ord_01794,cust_0366,processing,2024-12-20,2025-01-04,2025-01-02
ord_01795,cust_0038,delivered,2024-12-28,2025-01-13,2025-01-12
ord_01796,cust_0171,shipped,2024-10-12,2024-10-16,2024-10-20
ord_01797,cust_0003,canceled,2024-08-29,2024-09-12,2024-09-06
ord_01798,cust_0155,processing,2024-09-15,2024-10-07,2024-10-04
ord_01799,cust_0496,delivered,2024-12-09,2024-12-23,2024-12-20
ord_01800,cust_0087,processing,2024-10-24,2024-11-01,2024-11-08
ord_01801,cust_0046,canceled,2024-06-22,2024-07-09,2024-07-03
ord_01802,cust_0073,canceled,2024-12-29,2025-01-17,2025-01-18
ord_01803,cust_0066,processing,2024-02-29,2024-03-13,2024-03-08
ord_01804,cust_0475,processing,2024-05-23,2024-06-18,2024-06-10
ord_01805,cust_0265,canceled,2024-05-24,2024-06-04,2024-06-08
ord_01806,cust_0378,processing,2024-08-11,2024-08-19,2024-08-28
ord_01807,cust_0028,shipped,2024-03-18,2024-04-07,2024-04-08
ord_01808,cust_0094,delivered,2024-03-17,2024-03-21,2024-03-31
ord_01809,cust_0362,processing,2024-08-28,2024-09-08,2024-09-09
ord_01810,cust_0021,processing,2024-08-11,2024-08-17,2024-09-02
ord_01811,cust_0249,processing,2024-07-01,2024-07-26,2024-07-25
ord_01812,cust_0064,canceled,2024-09-09,2024-09-15,2024-09-20
ord_01813,cust_0093,shipped,2024-02-17,2024-02-26,2024-03-04
ord_01814,cust_0289,shipped,2024-09-17,2024-10-16,2024-10-02
ord_01815,cust_0393,shipped,2024-10-25,2024-10-28,2024-11-17
ord_01816,cust_0394,processing,2024-08-01,2024-08-06,2024-08-15
ord_01817,cust_0014,canceled,2024-12-12,2024-12-18,2024-12-29
ord_01818,cust_0202,canceled,2024-12-14,2025-01-07,2024-12-24
ord_01819,cust_0079,delivered,2024-10-29,2024-11-04,2024-11-15
ord_01820,cust_0233,canceled,2024-02-11,2024-02-28,2024-03-04
ord_01821,cust_0169,delivered,2024-10-31,2024-11-24,2024-11-07
ord_01822,cust_0167,shipped,2024-12-01,2024-12-23,2024-12-22
ord_01823,cust_0411,canceled,2024-04-18,2024-05-18,2024-04-26
ord_01824,cust_0381,delivered,2024-06-14,2024-07-12,2024-06-22
ord_01825,cust_0048,processing,2024-10-07,2024-10-29,2024-10-26
ord_01826,cust_0495,processing,2024-05-10,2024-05-18,2024-05-24
ord_01827,cust_0084,processing,2024-02-15,2024-02-18,2024-02-28
ord_01828,cust_0062,canceled,2024-07-25,2024-08-06,2024-08-05
ord_01829,cust_0377,canceled,2024-09-08,2024-10-06,2024-09-28
ord_01830,cust_0184,delivered,2024-12-16,2025-01-07,2024-12-27
ord_01831,cust_0251,processing,2024-07-07,2024-07-26,2024-07-20
ord_01832,cust_0289,processing,2024-07-17,2024-08-04,2024-08-01
ord_01833,cust_0416,canceled,2024-02-16,2024-03-14,2024-03-07
ord_01834,cust_0323,processing,2024-11-10,2024-11-18,2024-11-30
ord_01835,cust_0175,processing,2024-02-17,2024-02-21,2024-03-11
ord_01836,cust_0477,processing,2024-12-12,2024-12-22,2024-12-23
ord_01837,cust_0043,canceled,2024-09-26,2024-10-19,2024-10-19
ord_01838,cust_0465,processing,2024-08-27,2024-09-12,2024-09-05
ord_01839,cust_0351,canceled,2024-06-02,2024-06-09,2024-06-13
ord_01840,cust_0152,delivered,2024-05-07,2024-05-26,2024-05-27
ord_01841,cust_0263,delivered,2024-10-09,2024-10-14,2024-10-17
ord_01842,cust_0049,processing,2024-09-18,2024-10-04,2024-10-08
ord_01843,cust_0417,canceled,2024-12-04,2024-12-30,2024-12-29
ord_01844,cust_0042,delivered,2024-06-30,2024-07-11,2024-07-25
ord_01845,cust_0092,shipped,2024-02-28,2024-03-25,2024-03-20
ord_01846,cust_0214,canceled,2024-07-20,2024-07-24,2024-07-29
ord_01847,cust_0388,processing,2024-06-09,2024-06-30,2024-06-30
ord_01848,cust_0175,shipped,2024-11-15,2024-12-13,2024-11-30
ord_01849,cust_0383,canceled,2024-04-18,2024-04-26,2024-04-27
ord_01850,cust_0274,delivered,2024-12-10,2024-12-16,2024-12-30
ord_01851,cust_0007,shipped,2024-01-03,2024-01-18,2024-01-13
ord_01852,cust_0355,processing,2024-12-01,2024-12-19,2024-12-22
ord_01853,cust_0156,canceled,2024-12-02,2024-12-28,2024-12-24
ord_01854,cust_0412,canceled,2024-12-19,2025-01-12,2025-01-07
ord_01855,cust_0008,shipped,2024-02-14,2024-02-21,2024-02-25
ord_01856,cust_0357,shipped,2024-02-27,2024-03-27,2024-03-05
ord_01857,cust_0333,shipped,2024-01-14,2024-01-23,2024-02-05
ord_01858,cust_0432,shipped,2024-11-28,2024-12-08,2024-12-18
ord_01859,cust_0076,processing,2024-02-14,2024-02-26,2024-03-06
ord_01860,cust_0086,shipped,2024-08-04,2024-08-07,2024-08-14
ord_01861,cust_0242,delivered,2024-12-25,2025-01-11,2025-01-16
ord_01862,cust_0104,canceled,2024-08-18,2024-09-08,2024-09-01
ord_01863,cust_0027,canceled,2024-10-18,2024-11-16,2024-11-06
ord_01864,cust_0213,processing,2024-01-05,2024-01-11,2024-01-25
ord_01865,cust_0149,delivered,2024-10-23,2024-11-14,2024-11-16
ord_01866,cust_0263,processing,2024-09-06,2024-09-21,2024-09-28
ord_01867,cust_0271,delivered,2024-04-28,2024-05-23,2024-05-06
ord_01868,cust_0284,delivered,2024-08-04,2024-08-25,2024-08-21
ord_01869,cust_0456,processing,2024-05-17,2024-06-09,2024-06-06
ord_01870,cust_0230,processing,2024-02-29,2024-03-18,2024-03-18
ord_01871,cust_0372,shipped,2024-01-11,2024-01-19,2024-01-27
ord_01872,cust_0119,shipped,2024-08-28,2024-09-11,2024-09-18
ord_01873,cust_0472,processing,2024-10-27,2024-11-20,2024-11-13
ord_01874,cust_0492,processing,2024-03-08,2024-03-20,2024-03-27
ord_01875,cust_0408,processing,2024-12-10,2025-01-02,2024-12-28
ord_01876,cust_0145,delivered,2024-03-23,2024-04-14,2024-04-05
ord_01877,cust_0089,shipped,2024-12-07,2024-12-25,2024-12-18
ord_01878,cust_0052,processing,2024-03-21,2024-04-12,2024-04-12
ord_01879,cust_0108,delivered,2024-09-09,2024-09-21,2024-09-23
ord_01880,cust_0183,shipped,2024-01-10,2024-01-24,2024-01-25
ord_01881,cust_0017,delivered,2024-03-30,2024-04-28,2024-04-22
ord_01882,cust_0317,shipped,2024-06-21,2024-07-07,2024-07-01
ord_01883,cust_0250,canceled,2024-03-02,2024-03-22,2024-03-16
ord_01884,cust_0394,delivered,2024-06-23,2024-07-21,2024-07-11
ord_01885,cust_0437,delivered,2024-10-12,2024-10-23,2024-10-23
ord_01886,cust_0410,processing,2024-12-27,2024-12-31,2025-01-17
ord_01887,cust_0422,delivered,2024-02-26,2024-03-03,2024-03-07
ord_01888,cust_0323,delivered,2024-09-16,2024-09-22,2024-09-28
ord_01889,cust_0373,canceled,2024-04-15,2024-04-29,2024-04-27
ord_01890,cust_0256,delivered,2024-12-28,2025-01-14,2025-01-20
ord_01891,cust_0172,shipped,2024-03-19,2024-04-11,2024-04-06
ord_01892,cust_0225,processing,2024-03-03,2024-04-02,2024-03-16
ord_01893,cust_0175,canceled,2024-01-04,2024-01-14,2024-01-26
ord_01894,cust_0137,canceled,2024-09-15,2024-09-23,2024-09-24
ord_01895,cust_0078,processing,2024-07-31,2024-08-14,2024-08-14
ord_01896,cust_0212,processing,2024-04-26,2024-05-03,2024-05-16
ord_01897,cust_0407,canceled,2024-08-22,2024-09-21,2024-09-14
ord_01898,cust_0395,delivered,2024-01-16,2024-02-02,2024-01-27
ord_01899,cust_0174,canceled,2024-09-21,2024-09-26,2024-09-30
ord_01900,cust_0223,delivered,2024-07-24,2024-08-20,2024-08-05
ord_01901,cust_0339,shipped,2024-07-20,2024-08-16,2024-07-28
ord_01902,cust_0499,canceled,2024-10-21,2024-10-25,2024-11-13
ord_01903,cust_0448,canceled,2024-08-02,2024-08-17,2024-08-26
ord_01904,cust_0424,canceled,2024-06-09,2024-06-23,2024-06-16
ord_01905,cust_0359,processing,2024-09-27,2024-10-19,2024-10-08
ord_01906,cust_0455,processing,2024-08-16,2024-09-08,2024-08-29
ord_01907,cust_0398,shipped,2024-12-23,2025-01-06,2025-01-11
ord_01908,cust_0276,canceled,2024-06-03,2024-06-08,2024-06-11
ord_01909,cust_0267,canceled,2024-07-18,2024-08-13,2024-07-29
ord_01910,cust_0283,canceled,2024-04-19,2024-04-24,2024-05-12
ord_01911,cust_0012,delivered,2024-09-23,2024-10-06,2024-10-05
ord_01912,cust_0124,canceled,2024-10-03,2024-10-24,2024-10-18
ord_01913,cust_0375,delivered,2024-08-04,2024-08-23,2024-08-14
ord_01914,cust_0182,delivered,2024-07-09,2024-07-20,2024-08-01
ord_01915,cust_0230,canceled,2024-01-25,2024-02-21,2024-02-04
ord_01916,cust_0233,canceled,2024-10-20,2024-11-15,2024-10-27
ord_01917,cust_0290,shipped,2024-04-30,2024-05-28,2024-05-25
ord_01918,cust_0342,shipped,2024-06-28,2024-07-10,2024-07-14
ord_01919,cust_0054,canceled,2024-07-12,2024-07-31,2024-07-26
ord_01920,cust_0422,canceled,2024-09-21,2024-10-12,2024-10-04
ord_01921,cust_0365,processing,2024-08-20,2024-08-26,2024-08-31
ord_01922,cust_0032,processing,2024-07-29,2024-08-03,2024-08-07
ord_01923,cust_0229,delivered,2024-03-07,2024-03-25,2024-03-20
ord_01924,cust_0207,processing,2024-07-08,2024-08-01,2024-07-31
ord_01925,cust_0326,processing,2024-05-15,2024-06-05,2024-06-06
ord_01926,cust_0375,processing,2024-08-13,2024-09-07,2024-09-04
ord_01927,cust_0066,processing,2024-03-24,2024-03-31,2024-04-16
ord_01928,cust_0496,delivered,2024-12-30,2025-01-16,2025-01-10
ord_01929,cust_0243,delivered,2024-12-21,2024-12-30,2025-01-11
ord_01930,cust_0472,delivered,2024-03-21,2024-04-10,2024-04-08
ord_01931,cust_0057,delivered,2024-11-04,2024-12-04,2024-11-24
ord_01932,cust_0021,shipped,2024-07-08,2024-07-29,2024-07-24
ord_01933,cust_0192,canceled,2024-03-01,2024-03-15,2024-03-17
ord_01934,cust_0406,shipped,2024-05-30,2024-06-17,2024-06-06
ord_01935,cust_0216,delivered,2024-03-13,2024-04-10,2024-04-07
ord_01936,cust_0094,processing,2024-06-05,2024-06-17,2024-06-18
ord_01937,cust_0179,delivered,2024-01-02,2024-01-08,2024-01-26
ord_01938,cust_0294,canceled,2024-01-23,2024-02-08,2024-02-14
ord_01939,cust_0401,processing,2024-10-16,2024-11-02,2024-11-02
ord_01940,cust_0391,shipped,2024-08-31,2024-09-29,2024-09-11
ord_01941,cust_0390,processing,2024-09-15,2024-10-08,2024-10-06
ord_01942,cust_0444,canceled,2024-12-07,2024-12-24,2024-12-18
ord_01943,cust_0199,shipped,2024-02-15,2024-03-14,2024-03-06
ord_01944,cust_0024,processing,2024-07-21,2024-08-03,2024-08-14
ord_01945,cust_0444,shipped,2024-05-22,2024-06-14,2024-05-31
ord_01946,cust_0323,canceled,2024-12-28,2024-12-31,2025-01-22
ord_01947,cust_0330,delivered,2024-10-14,2024-11-06,2024-10-24
ord_01948,cust_0296,delivered,2024-04-08,2024-04-30,2024-05-02
ord_01949,cust_0385,processing,2024-10-18,2024-11-06,2024-10-31
ord_01950,cust_0338,shipped,2024-09-14,2024-09-17,2024-09-24
ord_01951,cust_0126,processing,2024-01-10,2024-01-21,2024-01-23
ord_01952,cust_0311,canceled,2024-02-13,2024-03-12,2024-03-08
ord_01953,cust_0252,delivered,2024-07-24,2024-08-14,2024-08-01
ord_01954,cust_0213,delivered,2024-06-23,2024-07-09,2024-07-05
ord_01955,cust_0132,delivered,2024-09-27,2024-10-10,2024-10-16
ord_01956,cust_0087,canceled,2024-02-28,2024-03-05,2024-03-23
ord_01957,cust_0394,delivered,2024-03-14,2024-03-22,2024-03-29
ord_01958,cust_0348,shipped,2024-03-19,2024-03-31,2024-04-08
ord_01959,cust_0093,delivered,2024-01-31,2024-02-22,2024-02-17
ord_01960,cust_0051,canceled,2024-01-30,2024-02-11,2024-02-18
ord_01961,cust_0133,processing,2024-03-13,2024-03-29,2024-03-30
ord_01962,cust_0123,shipped,2024-03-02,2024-03-06,2024-03-15
ord_01963,cust_0198,delivered,2024-09-09,2024-09-28,2024-10-02
ord_01964,cust_0238,processing,2024-05-17,2024-05-21,2024-06-03
ord_01965,cust_0209,shipped,2024-02-03,2024-02-21,2024-02-10
ord_01966,cust_0494,delivered,2024-01-10,2024-01-21,2024-02-03
ord_01967,cust_0334,shipped,2024-05-06,2024-06-02,2024-05-30
ord_01968,cust_0229,delivered,2024-06-04,2024-06-25,2024-06-24
ord_01969,cust_0401,shipped,2024-11-21,2024-12-10,2024-12-04
ord_01970,cust_0401,shipped,2024-07-10,2024-07-30,2024-07-22
ord_01971,cust_0232,delivered,2024-10-02,2024-10-18,2024-10-26
ord_01972,cust_0493,canceled,2024-01-01,2024-01-30,2024-01-22
ord_01973,cust_0031,processing,2024-11-30,2024-12-08,2024-12-07
ord_01974,cust_0430,processing,2024-05-19,2024-06-10,2024-06-03
ord_01975,cust_0300,canceled,2024-06-28,2024-07-27,2024-07-11
ord_01976,cust_0289,delivered,2024-01-24,2024-02-01,2024-02-17
ord_01977,cust_0358,delivered,2024-06-02,2024-06-07,2024-06-21
ord_01978,cust_0144,processing,2024-03-12,2024-04-07,2024-04-05
ord_01979,cust_0491,canceled,2024-04-17,2024-05-09,2024-05-10
ord_01980,cust_0386,processing,2024-12-15,2024-12-28,2024-12-30
ord_01981,cust_0175,shipped,2024-05-19,2024-05-29,2024-06-05
ord_01982,cust_0009,shipped,2024-08-23,2024-09-14,2024-09-09
ord_01983,cust_0003,delivered,2024-11-26,2024-11-29,2024-12-18
ord_01984,cust_0285,processing,2024-12-10,2024-12-18,2024-12-30
ord_01985,cust_0404,delivered,2024-07-20,2024-08-09,2024-07-29
ord_01986,cust_0345,delivered,2024-10-02,2024-10-05,2024-10-23
ord_01987,cust_0424,canceled,2024-06-29,2024-07-28,2024-07-18
ord_01988,cust_0064,processing,2024-07-17,2024-07-25,2024-07-24
ord_01989,cust_0005,shipped,2024-07-08,2024-07-17,2024-07-29
ord_01990,cust_0349,canceled,2024-01-11,2024-02-07,2024-01-26
ord_01991,cust_0414,shipped,2024-04-08,2024-04-13,2024-04-24
ord_01992,cust_0019,canceled,2024-04-29,2024-05-17,2024-05-17
ord_01993,cust_0004,shipped,2024-09-09,2024-10-04,2024-09-22
ord_01994,cust_0446,canceled,2024-11-22,2024-12-07,2024-12-02
ord_01995,cust_0088,shipped,2024-10-18,2024-11-06,2024-11-09
ord_01996,cust_0345,shipped,2024-12-03,2024-12-29,2024-12-28
ord_01997,cust_0382,delivered,2024-02-03,2024-02-24,2024-02-14
ord_01998,cust_0439,shipped,2024-03-06,2024-03-17,2024-03-31
ord_01999,cust_0099,delivered,2024-09-24,2024-10-20,2024-10-09
ord_02000,cust_0315,canceled,2024-12-20,2025-01-13,2025-01-13
ord_02001,cust_0002,processing,2024-12-14,2025-01-03,2025-01-04
ord_02002,cust_0438,canceled,2024-11-24,2024-12-18,2024-12-02
ord_02003,cust_0141,delivered,2024-08-09,2024-09-08,2024-08-29
ord_02004,cust_0254,canceled,2024-12-14,2025-01-02,2025-01-04
ord_02005,cust_0453,shipped,2024-09-21,2024-10-18,2024-09-29
ord_02006,cust_0273,processing,2024-01-25,2024-02-05,2024-02-14
ord_02007,cust_0100,canceled,2024-06-10,2024-06-13,2024-06-29
ord_02008,cust_0378,shipped,2024-02-11,2024-03-03,2024-02-18
ord_02009,cust_0470,shipped,2024-12-19,2025-01-04,2024-12-28
ord_02010,cust_0160,delivered,2024-04-10,2024-04-18,2024-04-27
ord_02011,cust_0015,processing,2024-11-16,2024-12-09,2024-11-26
ord_02012,cust_0304,canceled,2024-08-09,2024-09-06,2024-08-16
ord_02013,cust_0243,shipped,2024-05-08,2024-05-18,2024-05-18
ord_02014,cust_0421,canceled,2024-06-23,2024-07-22,2024-07-01
ord_02015,cust_0484,delivered,2024-09-23,2024-10-21,2024-10-07
ord_02016,cust_0392,delivered,2024-11-03,2024-11-25,2024-11-24
ord_02017,cust_0064,delivered,2024-11-16,2024-12-03,2024-12-11
ord_02018,cust_0161,delivered,2024-02-01,2024-02-05,2024-02-20
ord_02019,cust_0029,canceled,2024-03-06,2024-03-10,2024-03-27
ord_02020,cust_0034,delivered,2024-11-08,2024-12-01,2024-11-28
ord_02021,cust_0027,canceled,2024-12-12,2024-12-16,2025-01-05
ord_02022,cust_0317,processing,2024-07-14,2024-07-29,2024-07-24
ord_02023,cust_0233,processing,2024-04-29,2024-05-29,2024-05-06
ord_02024,cust_0451,delivered,2024-08-25,2024-09-22,2024-09-14
ord_02025,cust_0233,canceled,2024-06-22,2024-07-15,2024-06-29
ord_02026,cust_0053,delivered,2024-10-27,2024-11-05,2024-11-06
ord_02027,cust_0304,shipped,2024-10-31,2024-11-25,2024-11-09
ord_02028,cust_0132,canceled,2024-10-20,2024-10-27,2024-11-12
ord_02029,cust_0096,shipped,2024-08-03,2024-08-21,2024-08-24
ord_02030,cust_0031,shipped,2024-03-11,2024-04-08,2024-03-19
ord_02031,cust_0263,canceled,2024-06-08,2024-06-29,2024-06-28
ord_02032,cust_0398,shipped,2024-06-08,2024-06-29,2024-07-02
ord_02033,cust_0309,canceled,2024-03-16,2024-04-03,2024-04-01
ord_02034,cust_0266,shipped,2024-05-29,2024-06-12,2024-06-05
ord_02035,cust_0420,delivered,2024-01-30,2024-02-09,2024-02-22
ord_02036,cust_0500,shipped,2024-08-04,2024-08-18,2024-08-17
ord_02037,cust_0175,shipped,2024-11-23,2024-12-02,2024-12-02
ord_02038,cust_0308,canceled,2024-12-07,2024-12-25,2024-12-28
ord_02039,cust_0316,canceled,2024-10-23,2024-11-13,2024-11-09
ord_02040,cust_0054,processing,2024-08-02,2024-08-15,2024-08-14
ord_02041,cust_0472,delivered,2024-01-22,2024-02-09,2024-02-05
ord_02042,cust_0239,shipped,2024-11-23,2024-12-03,2024-12-07
ord_02043,cust_0414,processing,2024-05-02,2024-05-20,2024-05-19
ord_02044,cust_0423,delivered,2024-04-15,2024-04-30,2024-04-27
ord_02045,cust_0184,delivered,2024-07-04,2024-07-07,2024-07-13
ord_02046,cust_0149,processing,2024-10-11,2024-10-17,2024-10-22
ord_02047,cust_0468,canceled,2024-04-09,2024-05-02,2024-05-04
ord_02048,cust_0102,canceled,2024-01-23,2024-01-26,2024-02-05
ord_02049,cust_0369,shipped,2024-03-30,2024-04-09,2024-04-14
ord_02050,cust_0126,shipped,2024-06-22,2024-07-22,2024-07-16
ord_02051,cust_0432,canceled,2024-04-10,2024-04-13,2024-04-22
ord_02052,cust_0195,delivered,2024-02-21,2024-02-24,2024-03-03
ord_02053,cust_0234,shipped,2024-06-22,2024-07-01,2024-07-08
ord_02054,cust_0339,shipped,2024-07-08,2024-08-05,2024-07-26
ord_02055,cust_0450,delivered,2024-09-26,2024-10-24,2024-10-16
ord_02056,cust_0407,shipped,2024-03-01,2024-03-08,2024-03-12
ord_02057,cust_0356,canceled,2024-04-08,2024-04-28,2024-04-27
ord_02058,cust_0326,shipped,2024-06-11,2024-07-03,2024-07-01
ord_02059,cust_0097,canceled,2024-01-24,2024-02-20,2024-02-18
ord_02060,cust_0028,canceled,2024-03-17,2024-03-30,2024-03-31
ord_02061,cust_0496,processing,2024-03-05,2024-04-04,2024-03-28
ord_02062,cust_0402,processing,2024-04-17,2024-05-13,2024-04-26
ord_02063,cust_0086,processing,2024-12-05,2024-12-27,2024-12-14
ord_02064,cust_0192,processing,2024-11-26,2024-12-23,2024-12-19
ord_02065,cust_0165,canceled,2024-09-22,2024-10-09,2024-10-04
ord_02066,cust_0367,processing,2024-09-26,2024-10-21,2024-10-18
ord_02067,cust_0206,delivered,2024-08-30,2024-09-10,2024-09-24
ord_02068,cust_0232,shipped,2024-04-16,2024-04-26,2024-04-29
ord_02069,cust_0218,processing,2024-07-21,2024-07-30,2024-08-06
ord_02070,cust_0131,delivered,2024-10-19,2024-10-27,2024-11-06
ord_02071,cust_0152,processing,2024-03-09,2024-04-05,2024-03-18
ord_02072,cust_0299,delivered,2024-09-22,2024-10-06,2024-10-06
ord_02073,cust_0219,processing,2024-08-26,2024-09-14,2024-09-12
ord_02074,cust_0189,processing,2024-08-27,2024-09-12,2024-09-16
ord_02075,cust_0013,shipped,2024-06-11,2024-06-22,2024-06-30
ord_02076,cust_0331,delivered,2024-08-14,2024-08-24,2024-08-29
ord_02077,cust_0432,delivered,2024-07-02,2024-07-07,2024-07-18
ord_02078,cust_0061,delivered,2024-05-21,2024-05-31,2024-05-31
ord_02079,cust_0103,canceled,2024-07-03,2024-07-07,2024-07-27
ord_02080,cust_0129,canceled,2024-04-10,2024-05-04,2024-04-27
ord_02081,cust_0098,shipped,2024-12-15,2025-01-14,2024-12-30
ord_02082,cust_0395,canceled,2024-10-05,2024-10-16,2024-10-12
ord_02083,cust_0401,processing,2024-05-24,2024-06-22,2024-06-11
ord_02084,cust_0388,delivered,2024-07-26,2024-08-24,2024-08-20
ord_02085,cust_0390,shipped,2024-08-29,2024-09-21,2024-09-21
ord_02086,cust_0371,shipped,2024-07-22,2024-08-01,2024-08-05
ord_02087,cust_0301,processing,2024-08-30,2024-09-09,2024-09-22
ord_02088,cust_0161,shipped,2024-08-24,2024-09-06,2024-09-02
ord_02089,cust_0108,processing,2024-08-07,2024-09-03,2024-08-27
ord_02090,cust_0016,canceled,2024-08-18,2024-09-17,2024-09-11
ord_02091,cust_0157,delivered,2024-03-12,2024-04-02,2024-03-23
ord_02092,cust_0174,shipped,2024-09-12,2024-10-10,2024-09-30
ord_02093,cust_0391,canceled,2024-08-02,2024-08-18,2024-08-21
ord_02094,cust_0291,delivered,2024-06-15,2024-07-06,2024-06-22
ord_02095,cust_0291,processing,2024-03-12,2024-03-19,2024-03-29
ord_02096,cust_0033,processing,2024-07-14,2024-07-23,2024-08-02
ord_02097,cust_0169,processing,2024-04-06,2024-04-24,2024-04-16
ord_02098,cust_0088,delivered,2024-11-23,2024-12-05,2024-12-02
ord_02099,cust_0017,processing,2024-12-11,2024-12-31,2024-12-23
ord_02100,cust_0036,processing,2024-01-14,2024-01-22,2024-01-27
